Name,Price,Drive-type,Fuel-type,Transmission,Engine,Mileague
2023 Audi e-tron S Premium Plus,"$95,495 ", All-wheel Drive ,1-Speed Automatic,Electric, WA11CBGE1PB014491 ,"

Navigation SystemPower Liftgate

"
2022 Ford F-150 Lariat,"$81,330 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC, 12 mi. 
2022 Ford F-150 XLT,"$42,000 ", Rear-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo, 15 mi. 
2023 Acura Integra A-Spec,"$33,595 ", Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo, 11 mi. 
2023 GMC Canyon Base,"$52,870 ", Four-wheel Drive ,Gasoline ,Automatic,"2.7L I-4 gasoline direct injection, DOHC, variable valve control", 1 mi. 
2023 Lincoln Navigator Reserve,"$107,540 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo, 19 mi. 
2023 Lincoln Navigator Reserve,"$107,500 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo, 20 mi. 
2024 BMW ALPINA XB7 ,"$154,345 ", – ,Gasoline ,Automatic,4.4L V8, 9 mi. 
2023 Nissan Frontier SV,"$39,838 ", Four-wheel Drive ,Gasoline ,Automatic,3.8L V6 24V GDI DOHC, 12 mi. 
2022 Chrysler 300 Touring,"$29,058 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC, 683 mi. 
2023 Volvo XC90 B6 Plus 6-Seater,"$62,143 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo, 5 mi. 
2023 GMC Sierra 1500 Denali Ultimate,"$82,940 ", Four-wheel Drive ,Diesel ,10-Speed Automatic,3.0L I6 24V DDI DOHC Turbo Diesel, 5 mi. 
2023 Nissan ARIYA VENTURE+,"$48,485 ", Front-wheel Drive ,Automatic CVT,Electric, JN1BF0AAXPM403245 ,"

Navigation System

"
2023 Hyundai Palisade Limited,"$50,800 ", All-wheel Drive ,Gasoline ,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC," 4,282 mi. "
2023 Honda Passport EX-L,"$42,900 ", All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC, 3 mi. 
2023 Acura Integra w/A-Spec Tech Package,"$38,095 ", Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo, 3 mi. 
2023 Mercedes-Benz AMG C 43 Base 4MATIC,"$82,500 ", All-wheel Drive ,Gasoline ,Automatic,3.0L V6 24V GDI DOHC Twin Turbo, 10 mi. 
2023 Cadillac XT6 Sport AWD,"$64,960 ", All-wheel Drive ,Gasoline ,Automatic,3.6L V6 24V GDI DOHC, 3 mi. 
2023 Nissan Pathfinder Platinum,"$53,310 ", Four-wheel Drive ,Gasoline ,Automatic,3.5L V6 24V GDI DOHC, 1 mi. 
2023 Jeep Wagoneer Series III,"$73,875 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Twin Turbo, 10 mi. 
2023 Chevrolet Silverado 1500 ZR2,"$78,609 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV, 2 mi. 
2022 Ford F-150 Lariat,"$78,950 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC, 25 mi. 
2021 Honda Accord Hybrid EX-L,"$30,493 ", Front-wheel Drive ,Hybrid ,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid," 32,720 mi. "
2023 Toyota Camry XSE V6,"$41,460 ", Front-wheel Drive ,Gasoline ,Automatic,3.5L V6 24V PDI DOHC, – 
2023 Nissan Pathfinder SL,"$43,914 ", Four-wheel Drive ,Gasoline ,Automatic,3.5L V6 24V GDI DOHC, 2 mi. 
2023 Mercedes-Benz GLS 450 4MATIC,"$98,855 ", All-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 5 mi. 
2023 Land Rover Discovery P300 S R-Dynamic,"$70,330 ", Four-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo, 11 mi. 
2017 Cadillac XT5 Luxury,"$22,291 ", Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.6L V6 24V GDI DOHC," 57,045 mi. "
2023 Mercedes-Benz AMG GLE 53 Base,Not Priced, All-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 5 mi. 
2023 Hyundai Tucson Hybrid SEL Convenience,"$36,705 ", All-wheel Drive ,Hybrid ,Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid, 1 mi. 
2024 Chevrolet Trax ACTIV,"$26,540 ", Front-wheel Drive ,Gasoline ,Automatic,1.2L 3 Cylinder, 3 mi. 
2023 Subaru Ascent Limited 7-Passenger,"$44,150 ", All-wheel Drive ,Gasoline ,Automatic CVT,2.4L H4 16V GDI DOHC Turbo, 6 mi. 
2023 Chevrolet Corvette Stingray w/2LT,"$94,720 ", Rear-wheel Drive ,Gasoline ,Automatic,6.2L V8 16V GDI OHV, 2 mi. 
2022 Chevrolet Equinox 1LT,"$27,940 ", Front-wheel Drive ,Gasoline ,Automatic,"1.5L I-4 gasoline direct injection, DOHC, VVT variable valve con", 11 mi. 
2022 Ford F-150 Tremor,"$59,145 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo, 10 mi. 
2022 RAM 1500 Big Horn,"$51,773 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,5.7L V8 16V MPFI OHV, 2 mi. 
2022 Mercedes-Benz GLC 300 Base 4MATIC,"$52,210 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo," 8,768 mi. "
2023 Audi S5 3.0T Premium Plus,"$67,835 ", All-wheel Drive ,Gasoline ,Automatic,3.0L V6 24V GDI DOHC Turbo, 10 mi. 
2023 Nissan Pathfinder SL,"$44,591 ", Four-wheel Drive ,Gasoline ,Automatic,3.5L V6 24V GDI DOHC, 2 mi. 
2023 Cadillac XT5 Sport,"$60,090 ", All-wheel Drive ,Gasoline ,Automatic,3.6L V6 24V GDI DOHC, 2 mi. 
2023 Honda Passport EX-L,"$40,503 ", All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC, 3 mi. 
2023 Kia Niro EV Wave,"$42,595 ", Front-wheel Drive ,1-Speed Automatic,Electric, KNDCT3L17P5013528 ,"

Heated SeatsHeated Steering WheelNavigation SystemPower Liftgate

"
2023 Kia Telluride SX,"$52,780 ", Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC, 12 mi. 
2023 GMC Yukon XL SLT,"$73,690 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV, 2 mi. 
2023 Nissan Rogue SV,"$34,998 ", All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I3 12V GDI DOHC Turbo, 2 mi. 
2023 Ford F-150 XL,"$49,985 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo," 1,177 mi. "
2023 Mercedes-Benz AMG GLE 53 Base,"$87,285 ", All-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 7 mi. 
2023 Mercedes-Benz AMG GLE 53 Base,"$89,420 ", All-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 20 mi. 
2022 Mercedes-Benz AMG SL 63 Base,"$190,900 ", AWD ,Gasoline ,Automatic,4.0L V8 32V GDI DOHC Twin Turbo, 5 mi. 
2023 Jeep Wagoneer L Series III,"$91,145 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Twin Turbo, – 
2023 Ford Expedition Limited,"$79,125 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo, 4 mi. 
2023 Nissan Frontier PRO-4X,"$42,258 ", Four-wheel Drive ,Gasoline ,Automatic,3.8L V6 24V GDI DOHC, 6 mi. 
2023 Aston Martin DBX 707,"$255,000 ", All-wheel Drive ,Gasoline ,Automatic,4.0L V8 32V GDI DOHC Twin Turbo, 28 mi. 
2023 Land Rover Defender 110 S,"$72,415 ", Four-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo, 24 mi. 
2023 Audi Q5 e 55 S line quattro Premium,"$61,875 ", All-wheel Drive ,Hybrid ,Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid, 14 mi. 
2022 Mercedes-Benz GLB 250 Base 4MATIC,"$48,050 ", All-wheel Drive ,Gasoline ,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo," 5,241 mi. "
2022 Mercedes-Benz AMG SL 63 Base,"$200,955 ", All-wheel Drive ,Gasoline ,Automatic,4.0L V8 32V GDI DOHC Twin Turbo, 22 mi. 
2023 INFINITI QX80 SENSORY,"$90,098 ", Four-wheel Drive ,Gasoline ,Automatic,5.6L V8 32V GDI DOHC, 5 mi. 
2023 Maserati Levante Modena S,"$149,940 ", All-wheel Drive ,Gasoline ,ZF 8-Speed Automatic,3.8L V8 32V GDI DOHC Twin Turbo, 19 mi. 
2023 Cadillac XT4 Sport,"$45,875 ", Front-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo, 3 mi. 
2023 Chevrolet Colorado Z71,"$45,265 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo, 3 mi. 
2022 Hyundai Santa Fe XRT,"$32,390 ", Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC," 9,551 mi. "
2023 Volvo XC90 Recharge Plug-In Hybrid T8 Plus 6 Passenger,"$79,730 ", All-wheel Drive ,Hybrid ,Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid, 5 mi. 
2021 Audi e-tron Premium Plus,"$48,880 ", All-wheel Drive ,Gasoline ,1-Speed Automatic,Electric," 31,013 mi. "
2023 Mazda CX-5 2.5 S Carbon Edition,"$32,515 ", All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC, 6 mi. 
2023 Mercedes-Benz EQE 350 350,Not Priced, – ,– ,1-Speed Automatic,Electric, 8 mi. 
2023 Land Rover Defender 110 X-Dynamic SE,"$88,165 ", Four-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 10 mi. 
2022 Mercedes-Benz AMG SL 63 Base,"$196,085 ", All-wheel Drive ,Gasoline ,Automatic,4.0L V8 32V GDI DOHC Twin Turbo, 22 mi. 
2023 BMW X1 xDrive28i,"$42,705 ", AWD ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo, 9 mi. 
2023 Hyundai Tucson Hybrid SEL Convenience,"$36,325 ", All-wheel Drive ,Hybrid ,Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid, 1 mi. 
2017 Hyundai Elantra SE,"$11,970 ", Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC," 86,661 mi. "
2022 Jeep Cherokee Latitude Lux,"$28,095 ", Front-wheel Drive ,Gasoline ,9-Speed Automatic,3.2L V6 24V MPFI DOHC," 7,100 mi. "
2023 Cadillac XT4 Sport,"$49,999 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo," 3,397 mi. "
2023 Land Rover Defender 75th Limited Edition,"$97,210 ", Four-wheel Drive ,Gasoline ,Automatic,V6, 14 mi. 
2023 Hyundai Sonata SEL,"$28,093 ", Front-wheel Drive ,Gasoline ,Automatic,2.5L I4 16V PDI DOHC, 11 mi. 
2023 Land Rover Defender X-Dynamic SE,"$94,180 ", Four-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 12 mi. 
2023 Audi SQ8 4.0T quattro Premium Plus,"$113,990 ", AWD ,Gasoline ,Automatic,4.0L V8 32V GDI DOHC Twin Turbo, 10 mi. 
2023 Ford Explorer ST-Line,"$48,670 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo, 6 mi. 
2024 Mazda CX-90 Premium,"$50,945 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,3.3L, 23 mi. 
2023 RAM 1500 Limited,"$68,824 ", Four-wheel Drive ,Diesel ,8-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel, 9 mi. 
2023 Volvo V90 Cross Country B6 Ultimate,"$67,820 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo," 3,777 mi. "
2023 Acura Integra A-Spec,"$35,095 ", Front-wheel Drive ,Gasoline ,Automatic,"1.5L I-4 gasoline direct injection, DOHC, VTEC variable valve co", 10 mi. 
2023 Audi Q7 55 Prestige,"$86,825 ", All-wheel Drive ,Gasoline ,Automatic,3.0L V6 24V GDI DOHC Turbo, 11 mi. 
2022 Dodge Challenger R/T Scat Pack,"$46,663 ", Rear-wheel Drive ,Gasoline ,6-Speed Manual,6.4L V8 16V MPFI OHV, 2 mi. 
2023 Land Rover Defender 110 V8,"$115,330 ", Four-wheel Drive ,Gasoline ,Automatic,5.0L V8 32V GDI DOHC Supercharged, 8 mi. 
2018 Toyota RAV4 XLE,"$26,990 ", All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC," 39,002 mi. "
2023 Mercedes-Benz C-Class C 300 4MATIC,"$54,605 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo," 1,879 mi. "
2023 Land Rover Defender 90 X-Dynamic SE,"$88,990 ", Four-wheel Drive ,Gasoline ,Automatic,"Ingenium 3L I-6 gasoline direct injection, DOHC, CVVL variable v"," 1,200 mi. "
2023 BMW M8 Competition,"$144,795 ", All-wheel Drive ,Gasoline ,Automatic,4.4L V8 32V GDI DOHC Twin Turbo, 19 mi. 
2020 BMW M760 i xDrive,"$82,888 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,6.6L V12 48V GDI DOHC Twin Turbo," 16,922 mi. "
2020 Audi Q5 e 55 Premium,"$36,444 ", All-wheel Drive ,Hybrid ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Hybrid," 39,341 mi. "
2022 Audi Q5 e 55 S line quattro Premium,"$56,880 ", All-wheel Drive ,Hybrid ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Hybrid," 2,164 mi. "
2022 Mercedes-Benz AMG CLA 45 Base 4MATIC,"$66,984 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V PDI DOHC Turbo," 9,597 mi. "
2019 Volvo S60 Hybrid T8 Inscription,"$34,920 ", All-wheel Drive ,Gasoline ,Automatic,"Drive-E 2L I-4 gasoline direct injection, DOHC, variable valve c"," 38,921 mi. "
2016 Volvo V60 Cross Country T5,"$20,389 ", All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I5 20V MPFI DOHC Turbo," 86,802 mi. "
2016 INFINITI Q50 2.0T Premium,"$17,450 ", All-wheel Drive ,Gasoline ,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo," 76,059 mi. "
2019 Volvo XC40 T5 Inscription,"$30,500 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo," 21,953 mi. "
2021 Audi Q5 e 55 Premium,"$47,599 ", All-wheel Drive ,Hybrid ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Hybrid," 12,962 mi. "
2021 Audi A6 allroad 55 quattro Premium Plus,"$63,296 ", All-wheel Drive ,Gasoline ,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Turbo," 16,193 mi. "
2022 Audi S6 2.9T Premium Plus,"$75,222 ", All-wheel Drive ,Gasoline ,Automatic,2.9L V6 24V GDI DOHC Twin Turbo," 11,731 mi. "
2018 Lotus Evora 400 Base,"$83,559 ", Rear-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC Supercharged," 12,100 mi. "
2005 Rolls-Royce Phantom VI ,"$69,995 ", Rear-wheel Drive ,Gasoline ,6-Speed Automatic,6.8L V12 48V GDI DOHC," 77,188 mi. "
2023 GMC Yukon XL SLT,"$73,145 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV, 1 mi. 
2023 Toyota Tundra Platinum,"$66,815 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo, 4 mi. 
2023 Cadillac Escalade Premium Luxury,"$109,560 ", Four-wheel Drive ,Gasoline ,Automatic,6.2L V8 16V GDI OHV, 4 mi. 
2023 Land Rover Defender 90 Carpathian Edition,"$118,620 ", Four-wheel Drive ,Gasoline ,Automatic,5.0L V8 32V GDI DOHC Supercharged, 3 mi. 
2024 Lexus NX 350h ,Not Priced, – ,Gasoline ,1-Speed CVT with Overdrive,2.5L, 0 mi. 
2023 Kia Forte GT-Line,"$28,215 ", Front-wheel Drive ,Gasoline ,IVT,2.0L I4 16V MPFI DOHC, 2 mi. 
2019 Subaru Crosstrek Hybrid Base,"$28,545 ", All-wheel Drive ,Hybrid ,Automatic CVT,2.0L H4 16V GDI DOHC Hybrid," 65,740 mi. "
2006 Chrysler 300C SRT-8,"$18,495 ", Rear-wheel Drive ,Gasoline ,5-Speed Automatic,6.1L V8 16V MPFI OHV," 85,221 mi. "
2018 Ford Focus RS Base,"$42,888 ", All-wheel Drive ,Gasoline ,6-Speed Manual,2.3L I4 16V GDI DOHC Turbo," 25,183 mi. "
2018 Lexus RC 350 Base,"$39,888 ", All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V PDI DOHC," 23,182 mi. "
2014 Jaguar XJ Base,"$24,995 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged," 39,819 mi. "
2015 Lexus RC F Base,"$54,995 ", Rear-wheel Drive ,Gasoline ,8-Speed Automatic,5.0L V8 32V PDI DOHC," 70,225 mi. "
2000 Acura Integra LS 2dr Hatchback,"$16,995 ", Front-wheel Drive ,Gasoline ,Manual 5-Speed,1.8L I4," 77,800 mi. "
2013 BMW 740 Li,"$18,985 ", Rear-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo," 80,403 mi. "
2020 BMW M760 i xDrive,"$96,787 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,6.6L V12 48V GDI DOHC Twin Turbo," 12,955 mi. "
2022 BMW M235 Gran Coupe i xDrive,"$47,866 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo," 8,178 mi. "
2012 Nissan 370Z Touring,"$23,550 ", Rear-wheel Drive ,Gasoline ,7-Speed Automatic,3.7L V6 24V MPFI DOHC," 46,465 mi. "
2017 GMC Savana 2500 Work Van,"$42,950 ", Rear-wheel Drive ,Gasoline ,Automatic,6.0L V8 16V MPFI OHV," 86,099 mi. "
2017 Lexus IS 350 Base,"$31,092 ", Rear-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC," 46,737 mi. "
2020 Jeep Grand Cherokee Limited,"$33,385 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC," 54,335 mi. "
2009 BMW 528 i xDrive,"$10,620 ", All-wheel Drive ,Gasoline ,6-Speed Automatic,3.0L I6 24V MPFI DOHC," 69,578 mi. "
2022 Cadillac CT4-V V-Series Blackwing,"$67,990 ", Rear-wheel Drive ,Gasoline ,10-Speed Automatic,3.6L V6 24V GDI DOHC Twin Turbo," 3,305 mi. "
1988 Chevrolet Caprice Classic Brougham 4dr Sedan,"$24,995 ", Rear-wheel Drive ,Gasoline ,Automatic 4-Speed,5.0L V8," 63,518 mi. "
2013 Ferrari FF Base,"$109,995 ", All-wheel Drive ,Gasoline ,7-Speed Automatic with Auto-Shift,6.3L V12 48V GDI DOHC," 50,066 mi. "
1999 Rolls-Royce Silver Seraph V12,"$34,999 ", Rear-wheel Drive ,Gasoline ,5-Speed Automatic,5.4L V12 24V MPFI SOHC," 62,100 mi. "
2010 Nissan GT-R Premium,"$62,495 ", All-wheel Drive ,Gasoline ,6-Speed Automatic with Auto-Shift,3.8L V6 24V MPFI DOHC Twin Turbo," 43,506 mi. "
2023 Honda Ridgeline RTL-E,"$44,030 ", All-wheel Drive ,Gasoline ,Automatic,3.5L V6 24V GDI SOHC, 5 mi. 
2012 Nissan 370Z Touring,"$26,599 ", Rear-wheel Drive ,Gasoline ,6-Speed Manual,3.7L V6 24V MPFI DOHC," 14,807 mi. "
2023 Honda HR-V LX,"$26,595 ", AWD ,Gasoline ,Automatic CVT,2.0L I4 16V GDI DOHC, 10 mi. 
2023 Toyota Tundra Hybrid 1794 Edition,"$68,522 ", Four-wheel Drive ,Hybrid ,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid, 2 mi. 
2023 Honda CR-V Hybrid Sport Touring,"$40,395 ", All-wheel Drive ,Hybrid ,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid, 3 mi. 
2022 Honda Insight Touring,"$30,800 ", Front-wheel Drive ,Hybrid ,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid," 16,725 mi. "
2016 Dodge Viper GTS,"$153,800 ", Rear-wheel Drive ,Gasoline ,6-Speed Manual,8.4L V10 20V MPFI OHV," 5,559 mi. "
2003 Dodge Dakota Sport,"$23,800 ", Rear-wheel Drive ,Gasoline ,5-Speed Automatic,3.9L V6 12V MPFI OHV," 17,815 mi. "
2006 Pontiac GTO ,"$29,800 ", Rear-wheel Drive ,Gasoline ,6-Speed Manual,6.0L V8 16V MPFI OHV," 22,335 mi. "
2016 Mercedes-Benz AMG GLA AMG GLA 45 4MATIC,"$27,717 ", All-wheel Drive ,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo," 75,580 mi. "
2023 GMC Sierra 1500 AT4,"$74,370 ", 4WD ,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV, 12 mi. 
2023 Lexus NX 450h+ Luxury,"$68,995 ", All-wheel Drive ,Gasoline ,Automatic CVT,2.5L I4 16V DOHC," 2,102 mi. "
2012 BMW M3 Base,"$32,276 ", Rear-wheel Drive ,Gasoline ,7-Speed Automatic with Auto-Shift,4.0L V8 32V MPFI DOHC," 58,309 mi. "
2009 Nissan 370Z NISMO,"$18,900 ", Rear-wheel Drive ,Gasoline ,6-Speed Manual,3.7L V6 24V MPFI DOHC," 79,964 mi. "
2023 Land Rover Defender 75th Edition,"$94,360 ", Four-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 15 mi. 
2023 Toyota Corolla Cross XLE,"$32,912 ", AWD ,Gasoline ,Automatic CVT,2.0L I4 16V PDI DOHC, 3 mi. 
2023 Land Rover Defender 110 SE,"$81,790 ", Four-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 11 mi. 
2015 Aston Martin V12 Vantage S Base,"$139,900 ", Rear-wheel Drive ,Gasoline ,7-Speed Automatic with Auto-Shift,6.0L V12 48V MPFI DOHC, 915 mi. 
2022 BMW 430 Gran Coupe i,"$41,399 ", Rear-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo," 10,133 mi. "
2024 GMC Sierra 2500 Base,"$59,362 ", Four-wheel Drive ,Diesel ,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die", 1 mi. 
2022 RAM 1500 Limited,"$72,670 ", Four-wheel Drive ,Diesel ,8-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel, – 
2023 RAM 1500 TRX,"$96,065 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,6.2L V8 16V MPFI OHV Supercharged, 18 mi. 
2023 Chevrolet Blazer 2LT,"$38,685 ", Front-wheel Drive ,Gasoline ,9-Speed Automatic with Overdrive,2.0L I4 16V GDI DOHC Turbo, 10 mi. 
2023 Chevrolet Tahoe High Country,"$90,910 ", Four-wheel Drive ,Gasoline ,Automatic,6.2L V8 16V GDI OHV, 2 mi. 
2023 Hyundai Elantra N Line,"$28,088 ", Front-wheel Drive ,Gasoline ,Automatic,1.6L I4 16V GDI DOHC Turbo, 57 mi. 
2023 Ford Mustang GT Premium,"$53,490 ", Rear-wheel Drive ,Gasoline ,Automatic,5.0L V8 32V PDI DOHC, 5 mi. 
2022 Ford F-150 Lariat,"$69,275 ", Four-wheel Drive ,Hybrid ,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid, 0 mi. 
2023 Honda Odyssey Sport,"$42,705 ", Front-wheel Drive ,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/212, 0 mi. 
2023 Mercedes-Benz C-Class C 300 4MATIC,"$60,435 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo, 998 mi. 
2023 Lexus NX 350 Premium,"$49,345 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,2.4L I4 16V PDI DOHC Turbo, 3 mi. 
2023 INFINITI Q50 RED SPORT 400,"$63,355 ", All-wheel Drive ,Gasoline ,Automatic,3.0L V6 24V GDI DOHC Twin Turbo, 5 mi. 
2023 Aston Martin DBX 707,"$279,786 ", All-wheel Drive ,Gasoline ,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo, 15 mi. 
2023 Cadillac XT5 Sport,"$60,605 ", All-wheel Drive ,Gasoline ,Automatic,3.6L V6 24V GDI DOHC, 3 mi. 
2023 Audi Q4 e-tron 50 Premium Plus,"$65,340 ", All-wheel Drive ,1-Speed Automatic,Electric, WA1L2BFZ2PP020867 ,"

Adaptive Cruise ControlHeated Steering WheelNavigation System

"
2017 Kia Cadenza Premium,"$19,459 ", Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.3L V6 24V GDI DOHC," 58,168 mi. "
2022 Dodge Challenger SRT Hellcat,"$95,770 ", Rear-wheel Drive ,Gasoline ,8-Speed Automatic,6.2L V8 16V MPFI OHV Supercharged, 10 mi. 
2023 Acura MDX A-Spec,"$57,645 ", All-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI SOHC, 11 mi. 
2023 Acura TLX Type S,"$54,845 ", All-wheel Drive ,Gasoline ,10-Speed Automatic,3.0L V6 24V GDI DOHC Turbo, 11 mi. 
2022 Ford Explorer Limited,"$48,404 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo, 5 mi. 
2022 Ford F-250 XL,"$59,330 ", Four-wheel Drive ,E85 Flex Fuel ,Automatic,6.2L V8 16V MPFI SOHC Flexible Fuel, 22 mi. 
2023 BMW M340 i xDrive,"$64,545 ", All-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 9 mi. 
2024 BMW 430 i xDrive,"$55,745 ", – ,Gasoline ,Automatic,2.0L 4 Cyl. Turbo, 14 mi. 
2024 Subaru Crosstrek Premium,"$30,887 ", All-wheel Drive ,Gasoline ,Automatic CVT,2.0L, 0 mi. 
2022 RAM 3500 Limited,"$90,315 ", Four-wheel Drive ,Diesel ,Aisin 6-Speed Automatic,6.7L I6 24V DDI OHV Turbo Diesel, 26 mi. 
